latitude,longitude,tile_x,tile_y,tile_z,road_name,Status
43.7375662,7.4174591,34118,23896,16,,
43.7336912,7.4222632,34119,23897,16,,
43.7336617,7.4221532,34119,23897,16,,
43.7365936,7.4214282,34119,23896,16,Rond-Point Sainte-Dévote,
43.7366551,7.4214358,34119,23896,16,Rond-Point Sainte-Dévote,
43.7366814,7.4214373,34119,23896,16,Rond-Point Sainte-Dévote,
43.7366986,7.421438,34119,23896,16,Rond-Point Sainte-Dévote,
43.7367163,7.4214387,34119,23896,16,Rond-Point Sainte-Dévote,
43.7367366,7.4214324,34119,23896,16,Rond-Point Sainte-Dévote,
43.7367553,7.4214163,34119,23896,16,Rond-Point Sainte-Dévote,
43.7367666,7.4214015,34119,23896,16,Rond-Point Sainte-Dévote,
43.736777,7.4213797,34119,23896,16,Rond-Point Sainte-Dévote,
43.7367838,7.4213574,34119,23896,16,Rond-Point Sainte-Dévote,
43.7367877,7.4213254,34119,23896,16,Rond-Point Sainte-Dévote,
43.7367888,7.4213029,34119,23896,16,Rond-Point Sainte-Dévote,
43.7367888,7.4212702,34119,23896,16,Rond-Point Sainte-Dévote,
43.7367861,7.421253,34118,23896,16,Rond-Point Sainte-Dévote,
43.7367819,7.4212268,34118,23896,16,Rond-Point Sainte-Dévote,
43.7365905,7.4214684,34119,23896,16,Boulevard Albert 1er,
43.7366432,7.4215217,34119,23896,16,Boulevard Albert 1er,
43.7367629,7.4216083,34119,23896,16,Boulevard Albert 1er,
43.730178,7.4204519,34118,23898,16,,
43.7301134,7.4205037,34118,23898,16,,
43.7300921,7.4205779,34118,23898,16,,
43.7298954,7.4243794,34119,23898,16,,
43.7297761,7.4242893,34119,23898,16,,
43.7299699,7.4245445,34119,23898,16,,
43.729956,7.4245567,34119,23898,16,,
43.7299016,7.4244388,34119,23898,16,,
43.7298877,7.4244479,34119,23898,16,,
43.7299266,7.4245374,34119,23898,16,,
43.7299141,7.4245465,34119,23898,16,,
43.7298891,7.4245221,34119,23898,16,,
43.7298465,7.4245008,34119,23898,16,,
43.7297812,7.4244367,34119,23898,16,,
43.7296938,7.4243554,34119,23898,16,,
43.7296446,7.4242894,34119,23898,16,,
43.7296519,7.424265,34119,23898,16,,
43.7297202,7.4243199,34119,23898,16,,
43.7297151,7.4242792,34119,23898,16,,
43.7297268,7.4242558,34119,23898,16,,
43.7297474,7.4242629,34119,23898,16,,
43.7298832,7.4244001,34119,23898,16,,
43.7298171,7.4243432,34119,23898,16,,
43.7302655,7.4240819,34119,23898,16,,
43.7306165,7.4248052,34119,23898,16,,
43.7300996,7.4238053,34119,23898,16,,
43.730068,7.4237306,34119,23898,16,,
43.7307558,7.4238975,34119,23898,16,,
43.7307417,7.4239311,34119,23898,16,,
43.7307193,7.4239329,34119,23898,16,,
43.7306931,7.4239161,34119,23898,16,,
43.7297419,7.4234291,34119,23898,16,,
43.7297268,7.4233975,34119,23898,16,,
43.7297175,7.4233582,34119,23898,16,,
43.7297117,7.4233073,34119,23898,16,,
43.7296927,7.4232148,34119,23898,16,,
43.7296664,7.4231174,34119,23898,16,,
43.7296809,7.4223331,34119,23898,16,,
43.7299156,7.4227296,34119,23898,16,,
43.729997,7.4226374,34119,23898,16,,
43.7299895,7.4226366,34119,23898,16,,
43.7299608,7.4226354,34119,23898,16,,
43.7306769,7.4169187,34118,23898,16,,
43.7306459,7.4169469,34118,23898,16,,
43.7306119,7.4170662,34118,23898,16,,
43.7304879,7.4170716,34118,23898,16,,
43.7304239,7.4170045,34118,23898,16,,
43.7304375,7.4169482,34118,23898,16,,
43.7305228,7.4168302,34118,23898,16,,
43.7306735,7.4167611,34118,23898,16,,
43.7306962,7.4168798,34118,23898,16,,
43.7307199,7.4169223,34118,23898,16,,
43.7307434,7.4169239,34118,23898,16,,
43.730749,7.4169365,34118,23898,16,,
43.730484,7.4165172,34118,23898,16,,
43.7308048,7.4167243,34118,23898,16,,
43.7308812,7.4168317,34118,23898,16,,
43.7306989,7.4166371,34118,23898,16,,
43.7306994,7.4166133,34118,23898,16,,
43.7307021,7.4164855,34118,23898,16,,
43.7309908,7.417042,34118,23898,16,,
43.7309565,7.4170879,34118,23898,16,,
43.7309164,7.4171054,34118,23898,16,,
43.730858,7.4170784,34118,23898,16,,
43.730787,7.4170776,34118,23898,16,,
43.7307669,7.4170261,34118,23898,16,,
43.7307589,7.4169587,34118,23898,16,,
43.7311054,7.4259318,34119,23898,16,,
43.7311192,7.425916,34119,23898,16,,
43.7321251,7.4199835,34118,23897,16,,
43.7321289,7.4199104,34118,23897,16,,
43.7321059,7.4198655,34118,23897,16,,
43.7321023,7.4199044,34118,23897,16,,
43.7320882,7.4198869,34118,23897,16,,
43.7320882,7.4198562,34118,23897,16,,
43.7320667,7.4176756,34118,23897,16,,
43.7320038,7.4176339,34118,23897,16,,
43.7320598,7.4176964,34118,23897,16,,
43.7320725,7.4178371,34118,23897,16,,
43.7319882,7.4179846,34118,23897,16,,
43.7319775,7.4179993,34118,23897,16,,
43.7320907,7.4182599,34118,23897,16,,
43.7319034,7.4178133,34118,23897,16,,
43.7318162,7.4169528,34118,23897,16,,
43.7318595,7.4168619,34118,23897,16,,
43.7318089,7.4169013,34118,23897,16,,
43.7318382,7.4168535,34118,23897,16,,
43.7318448,7.4168383,34118,23897,16,,
43.7318529,7.4168235,34118,23897,16,,
43.7319109,7.4172199,34118,23897,16,,
43.7318999,7.4172731,34118,23897,16,,
43.7316068,7.4175109,34118,23897,16,,
43.7315768,7.4173821,34118,23897,16,,
43.7319033,7.417392,34118,23897,16,,
43.7318785,7.417541,34118,23897,16,,
43.7318374,7.417528,34118,23897,16,,
43.7318151,7.4175337,34118,23897,16,,
43.7318058,7.4175515,34118,23897,16,,
43.7318523,7.417684,34118,23897,16,,
43.7328966,7.4178619,34118,23897,16,,
43.7328409,7.417911,34118,23897,16,Allée Lazare Sauvaigo,
43.7318225,7.4146199,34117,23897,16,,
43.7318066,7.4146267,34117,23897,16,,
43.7317905,7.4146391,34117,23897,16,,
43.7316987,7.4147605,34117,23897,16,,
43.7315761,7.4149338,34117,23897,16,,
43.7315112,7.4150236,34117,23897,16,,
43.7314608,7.4150652,34117,23897,16,,
43.7313959,7.41508,34117,23898,16,,
43.7312951,7.4150558,34117,23898,16,,
43.7319322,7.4145196,34117,23897,16,,
43.7319632,7.4145196,34117,23897,16,,
43.7320349,7.4144673,34117,23897,16,,
43.732127,7.4142681,34117,23897,16,,
43.732126,7.4142534,34117,23897,16,,
43.7322597,7.4142643,34117,23897,16,,
43.7324514,7.414303,34117,23897,16,,
43.7320829,7.4142661,34117,23897,16,,
43.7320422,7.4142795,34117,23897,16,,
43.7320281,7.4142842,34117,23897,16,,
43.7319685,7.4142983,34117,23897,16,,
43.7319302,7.4143224,34117,23897,16,,
43.7319104,7.4143352,34117,23897,16,,
43.7318968,7.4142936,34117,23897,16,,
43.731915,7.4142759,34117,23897,16,,
43.7319487,7.4142433,34117,23897,16,,
43.7320194,7.4142051,34117,23897,16,,
43.7321749,7.4141588,34117,23897,16,,
43.7322486,7.4141561,34117,23897,16,,
43.7322883,7.4141648,34117,23897,16,,
43.7323203,7.4141816,34117,23897,16,,
43.7323145,7.4142212,34117,23897,16,,
43.7322936,7.4142212,34117,23897,16,,
43.7322505,7.4142218,34117,23897,16,,
43.7321851,7.4142359,34117,23897,16,,
43.7321459,7.4142466,34117,23897,16,,
43.7325727,7.4143447,34117,23897,16,,
43.7327219,7.4145137,34117,23897,16,,
43.7324533,7.4142775,34117,23897,16,,
43.7324554,7.4142508,34117,23897,16,,
43.7326017,7.4142938,34117,23897,16,,
43.7328062,7.4145365,34117,23897,16,,
43.7327926,7.414562,34117,23897,16,,
43.7333108,7.4155172,34117,23897,16,,
43.7333013,7.4155383,34117,23897,16,,
43.733283,7.4155579,34117,23897,16,,
43.7332563,7.4155545,34117,23897,16,,
43.7332334,7.4155793,34117,23897,16,,
43.7332939,7.4154439,34117,23897,16,,
43.7332515,7.4154631,34117,23897,16,,
43.7331856,7.4154272,34117,23897,16,,
43.7333503,7.415467,34117,23897,16,,
43.7333637,7.4154784,34117,23897,16,,
43.7330922,7.4153889,34117,23897,16,,
43.7330419,7.4153214,34117,23897,16,,
43.7329861,7.4152177,34117,23897,16,,
43.73296,7.4152654,34117,23897,16,,
43.7329779,7.4153101,34117,23897,16,,
43.7330678,7.4154115,34117,23897,16,,
43.7331528,7.4155142,34117,23897,16,,
43.7332211,7.4155172,34117,23897,16,,
43.733244,7.4156107,34117,23897,16,,
43.7332402,7.4156912,34117,23897,16,,
43.733217,7.4157489,34117,23897,16,,
43.7339159,7.4142488,34117,23897,16,,
43.7320696,7.4139726,34117,23897,16,,
43.7321065,7.4140041,34117,23897,16,,
43.7321474,7.4139951,34117,23897,16,,
43.7321784,7.4139884,34117,23897,16,,
43.732217,7.4139799,34117,23897,16,,
43.7322752,7.4139737,34117,23897,16,,
43.7323334,7.4139576,34117,23897,16,,
43.7320592,7.4138734,34117,23897,16,,
43.732056,7.4138464,34117,23897,16,,
43.7320427,7.413876,34117,23897,16,,
43.7320444,7.4138909,34117,23897,16,,
43.732047,7.4139162,34117,23897,16,,
43.7320487,7.4139376,34117,23897,16,,
43.7320603,7.413886,34117,23897,16,,
43.7320633,7.4139125,34117,23897,16,,
43.7320666,7.4139481,34117,23897,16,,
43.7320747,7.4138693,34117,23897,16,,
43.7320754,7.413883,34117,23897,16,,
43.7320783,7.4139105,34117,23897,16,,
43.7320801,7.413931,34117,23897,16,,
43.7320328,7.4139401,34117,23897,16,,
43.7321013,7.4139274,34117,23897,16,,
43.7503716,7.4375223,34121,23893,16,Boulevard d'Italie,
43.7501685,7.4377743,34122,23893,16,Escalier de la Source Marie,
43.7501181,7.4379325,34122,23893,16,Escalier de la Source Marie,
43.7388539,7.4194442,34118,23896,16,,
43.7388662,7.4195109,34118,23896,16,,
43.7388782,7.4195801,34118,23896,16,,
43.7388864,7.4196803,34118,23896,16,,
43.7388879,7.4197165,34118,23896,16,,
43.7388879,7.4197677,34118,23896,16,,
43.7388741,7.4198545,34118,23896,16,,
43.7388365,7.4199692,34118,23896,16,,
43.7388241,7.4200214,34118,23896,16,,
43.7388125,7.4201025,34118,23896,16,,
43.7388046,7.4202141,34118,23896,16,,
43.732376,7.4138826,34117,23897,16,,
43.7324502,7.4138518,34117,23897,16,,
43.7324458,7.4138192,34117,23897,16,,
43.7323712,7.4138216,34117,23897,16,,
43.7323821,7.4139442,34117,23897,16,,
43.7323396,7.4139002,34117,23897,16,,
43.7322775,7.4139157,34117,23897,16,,
43.7320999,7.4139628,34117,23897,16,,
43.7323289,7.4139372,34117,23897,16,,
43.7317345,7.4141785,34117,23897,16,,
43.7317058,7.4142253,34117,23897,16,,
43.7317374,7.4142174,34117,23897,16,Allée Louis Barral,
43.7316981,7.4142611,34117,23897,16,,
43.7316666,7.414349,34117,23897,16,,
43.7320344,7.4139796,34117,23897,16,,
43.731854,7.4140204,34117,23897,16,,
43.7301352,7.4222522,34119,23898,16,,
43.7301123,7.422287,34119,23898,16,,
43.7301279,7.4222975,34119,23898,16,,
43.7301439,7.422301,34119,23898,16,,
43.7301513,7.4222974,34119,23898,16,,
43.7301558,7.4222955,34119,23898,16,,
43.730154,7.4222868,34119,23898,16,,
43.730148,7.4222631,34119,23898,16,,
43.7301449,7.4222481,34119,23898,16,,
43.7300996,7.4222379,34119,23898,16,,
43.7301089,7.4222099,34119,23898,16,,
43.7301207,7.4221977,34119,23898,16,,
43.7301294,7.4221959,34119,23898,16,,
43.730135,7.4221939,34119,23898,16,,
43.7301371,7.4222058,34119,23898,16,,
43.7301417,7.4222319,34119,23898,16,,
43.7301481,7.4222464,34119,23898,16,,
43.7322153,7.4159033,34118,23897,16,Rue Plati,
43.7322267,7.4158849,34118,23897,16,,
43.7324503,7.4162127,34118,23897,16,Rue Plati,
43.7318928,7.4174061,34118,23897,16,,
43.7319506,7.4174285,34118,23897,16,,
43.7296183,7.4122538,34117,23898,16,,
43.7294642,7.4120754,34117,23898,16,,
43.7293014,7.4119078,34117,23898,16,,
43.7290853,7.411724,34117,23898,16,,
43.7293319,7.4122283,34117,23898,16,,
43.7292234,7.412129,34117,23898,16,,
43.7290272,7.4119668,34117,23898,16,,
43.7293581,7.4121666,34117,23898,16,,
43.7292229,7.4120311,34117,23898,16,,
43.7290614,7.4118839,34117,23898,16,,
43.7290776,7.4118447,34117,23898,16,,
43.7290456,7.4118196,34117,23898,16,,
43.728327,7.4117086,34117,23898,16,,
43.728389,7.4117683,34117,23898,16,,
43.7284161,7.4117576,34117,23898,16,,
43.7284403,7.4117095,34117,23898,16,,
43.7283667,7.4116382,34117,23898,16,,
43.7284712,7.4116478,34117,23898,16,,
43.7283972,7.4115725,34117,23898,16,,
43.7285053,7.4115799,34117,23898,16,,
43.7286652,7.4117281,34117,23898,16,,
43.7284307,7.4115068,34117,23898,16,,
43.7285383,7.4115143,34117,23898,16,,
43.7289769,7.4118346,34117,23898,16,,
43.7289535,7.4119064,34117,23898,16,,
43.7287413,7.4116436,34117,23898,16,,
43.7284922,7.4114048,34117,23898,16,,
43.7289948,7.4117797,34117,23898,16,,
43.7290521,7.411803,34117,23898,16,,
43.7290606,7.411781,34117,23898,16,,
43.7290029,7.4117549,34117,23898,16,,
43.7285184,7.4113525,34117,23898,16,,
43.7291196,7.4116449,34117,23898,16,,
43.7290378,7.4116798,34117,23898,16,,
43.7288643,7.411543,34117,23898,16,,
43.7285571,7.4112935,34117,23898,16,,
43.7291076,7.4116355,34117,23898,16,,
43.7290581,7.4115964,34117,23898,16,,
43.7291745,7.4118783,34117,23898,16,,
43.7293402,7.4120446,34117,23898,16,,
43.7296096,7.4123114,34117,23898,16,,
43.7288634,7.4106981,34117,23898,16,,
43.7291042,7.410853,34117,23898,16,,
43.729096,7.4109294,34117,23898,16,,
43.7297327,7.4116972,34117,23898,16,,
43.7296299,7.4115819,34117,23898,16,,
43.7293411,7.4112976,34117,23898,16,,
43.729596,7.4116597,34117,23898,16,,
43.728623,7.4112412,34117,23898,16,,
43.7288925,7.4114652,34117,23898,16,,
43.7290872,7.4115175,34117,23898,16,,
43.7290407,7.4114571,34117,23898,16,,
43.7287829,7.4112748,34117,23898,16,,
43.729221,7.4116154,34117,23898,16,,
43.7294642,7.4118555,34117,23898,16,,
43.7297055,7.4121344,34117,23898,16,,
43.7291666,7.4112519,34117,23898,16,,
43.7290882,7.4110246,34117,23898,16,,
43.7291599,7.4110763,34117,23898,16,,
43.7292219,7.4111259,34117,23898,16,,
43.7291963,7.4111842,34117,23898,16,,
43.7290179,7.410975,34117,23898,16,,
43.7288052,7.4108402,34117,23898,16,,
43.7290548,7.4109013,34117,23898,16,,
43.7288372,7.4107658,34117,23898,16,,
43.7284588,7.4114437,34117,23898,16,,
43.7286923,7.4116509,34117,23898,16,,
43.7286817,7.4116831,34117,23898,16,,
43.7287248,7.411718,34117,23898,16,,
43.7289843,7.4110305,34117,23898,16,,
43.7287786,7.4109019,34117,23898,16,,
43.7289588,7.4111064,34117,23898,16,,
43.7287437,7.4109784,34117,23898,16,,
43.7291318,7.4113311,34117,23898,16,,
43.7289328,7.4111886,34117,23898,16,,
43.7287219,7.4110602,34117,23898,16,,
43.7313338,7.4169228,34118,23898,16,,
43.7313375,7.4169185,34118,23898,16,,
43.7313382,7.4169054,34118,23898,16,,
43.7313287,7.4168913,34118,23898,16,,
43.7313183,7.4168883,34118,23898,16,,
43.7313127,7.4168965,34118,23898,16,,
43.7313045,7.4169084,34118,23898,16,,
43.7312919,7.4169268,34118,23898,16,,
43.7312851,7.4169188,34118,23898,16,,
43.7312507,7.4169047,34118,23898,16,,
43.7312827,7.4169999,34118,23898,16,,
43.7312522,7.4169986,34118,23898,16,,
43.7312076,7.4174535,34118,23898,16,,
43.7313965,7.417417,34118,23898,16,,
43.7310768,7.4172755,34118,23898,16,,
43.7310753,7.4173962,34118,23898,16,,
43.7314373,7.4172754,34118,23897,16,,
43.7313665,7.417356,34118,23898,16,,
43.7312013,7.4173506,34118,23898,16,,
43.7315196,7.4172762,34118,23897,16,,
43.7313811,7.4173902,34118,23898,16,,
43.7313452,7.4173882,34118,23898,16,,
43.7311785,7.4173835,34118,23898,16,,
43.7311623,7.4177845,34118,23898,16,,
43.7311388,7.4177188,34118,23898,16,,
43.7311817,7.417758,34118,23898,16,,
43.7312755,7.4168507,34118,23898,16,,
43.7312836,7.4168392,34118,23898,16,,
43.7312866,7.416835,34118,23898,16,,
43.7312924,7.4168761,34118,23898,16,,
43.7313023,7.4168625,34118,23898,16,,
43.7308536,7.4178831,34118,23898,16,,
43.727401,7.4136136,34117,23899,16,,
43.7273734,7.4136599,34117,23899,16,,
43.7276549,7.4138691,34117,23898,16,,
43.7275899,7.4139682,34117,23898,16,,
43.7275827,7.4139851,34117,23898,16,,
43.7275082,7.4138689,34117,23898,16,,
43.7274125,7.4137569,34117,23899,16,,
43.7276272,7.4140134,34117,23898,16,,
43.727654,7.4143351,34117,23898,16,,
43.7277286,7.4143712,34117,23898,16,,
43.7293392,7.4168846,34118,23898,16,,
43.72944,7.4168202,34118,23898,16,,
43.7295233,7.4166217,34118,23898,16,,
43.7293323,7.4148705,34117,23898,16,Rue du Gabian,
43.7292943,7.4148184,34117,23898,16,Rue du Gabian,
43.7291531,7.4146247,34117,23898,16,Rue du Gabian,
43.7295243,7.4149963,34117,23898,16,,
43.7294245,7.4148488,34117,23898,16,,
43.739188,7.4274184,34120,23896,16,"['Avenue de Monte-Carlo', 'Place du Casino']",
43.7390917,7.4275679,34120,23896,16,"['Avenue de Monte-Carlo', 'Place du Casino']",
43.7390682,7.4276022,34120,23896,16,"['Avenue de Monte-Carlo', 'Place du Casino']",
43.7409697,7.4296425,34120,23895,16,Avenue Princesse Grace,
43.7387517,7.4295765,34120,23896,16,Boulevard Louis II,
43.738871,7.4296871,34120,23896,16,Boulevard Louis II,
43.7389939,7.4297897,34120,23896,16,Boulevard Louis II,
43.7391203,7.4298839,34120,23896,16,Boulevard Louis II,
43.7392499,7.4299695,34120,23896,16,Boulevard Louis II,
43.7393823,7.4300464,34120,23895,16,Boulevard Louis II,
43.7395172,7.4301143,34120,23895,16,Boulevard Louis II,
43.7396543,7.4301731,34120,23895,16,Boulevard Louis II,
43.7397934,7.4302226,34120,23895,16,Boulevard Louis II,
43.739934,7.4302628,34120,23895,16,Boulevard Louis II,
43.7400758,7.4302935,34120,23895,16,Boulevard Louis II,
43.7402186,7.4303146,34120,23895,16,Boulevard Louis II,
43.7324234,7.4227374,34119,23897,16,,
43.7324412,7.4227524,34119,23897,16,,
43.7324619,7.4227558,34119,23897,16,,
43.7324073,7.4227564,34119,23897,16,,
43.7324021,7.422789,34119,23897,16,,
43.7323947,7.4228187,34119,23897,16,,
43.732387,7.4228514,34119,23897,16,,
43.7323816,7.4228863,34119,23897,16,,
43.7323807,7.422931,34119,23897,16,,
43.7311016,7.4130028,34117,23898,16,,
43.7310606,7.4129849,34117,23898,16,,
43.7300157,7.4129952,34117,23898,16,,
43.7299922,7.4130508,34117,23898,16,,
43.7299518,7.4131469,34117,23898,16,,
43.7299411,7.4131804,34117,23898,16,,
43.7299372,7.4132193,34117,23898,16,,
43.7299484,7.4132691,34117,23898,16,,
43.7300202,7.4130352,34117,23898,16,,
43.7300511,7.4131072,34117,23898,16,,
43.730083,7.413158,34117,23898,16,,
43.7300192,7.4129579,34117,23898,16,,
43.7348646,7.4154029,34117,23897,16,Boulevard du Jardin Exotique,
43.7347419,7.4153128,34117,23897,16,Boulevard du Jardin Exotique,
43.7344132,7.4150835,34117,23897,16,Boulevard du Jardin Exotique,
43.7343461,7.4150352,34117,23897,16,Boulevard du Jardin Exotique,
43.7329705,7.4172279,34118,23897,16,,
43.7334429,7.4171659,34118,23897,16,Avenue Crovetto-Frères,
43.7334407,7.4172424,34118,23897,16,,
43.733439,7.4172641,34118,23897,16,,
43.7370155,7.4190695,34118,23896,16,,
43.7370046,7.4190296,34118,23896,16,,
43.7370056,7.4190637,34118,23896,16,,
43.7369835,7.4189564,34118,23896,16,,
43.7369919,7.4189967,34118,23896,16,,
43.7370192,7.4190739,34118,23896,16,,
43.7370423,7.4191018,34118,23896,16,,
43.7371394,7.4192206,34118,23896,16,,
43.7371659,7.4192529,34118,23896,16,,
43.7366638,7.4177021,34118,23896,16,Boulevard de Belgique,
43.7366733,7.4177871,34118,23896,16,Boulevard de Belgique,
43.7323477,7.4199759,34118,23897,16,,
43.732338,7.4199913,34118,23897,16,,
43.7323212,7.420017,34118,23897,16,,
43.7323186,7.4200541,34118,23897,16,,
43.7487688,7.4358572,34121,23893,16,,
43.7486857,7.4356648,34121,23893,16,,
43.7486796,7.4356026,34121,23893,16,,
43.7486347,7.4354911,34121,23893,16,,
43.748599,7.4354758,34121,23893,16,,
43.7485675,7.4354145,34121,23893,16,,
43.7487873,7.4358439,34121,23893,16,,
43.7487951,7.4358627,34121,23893,16,,
43.7486546,7.4359345,34121,23893,16,,
43.7470369,7.4324586,34121,23894,16,,
43.7469205,7.4325997,34121,23894,16,,
43.7469466,7.4326507,34121,23894,16,,
43.7468236,7.4327848,34121,23894,16,,
43.7470467,7.4325399,34121,23894,16,,
43.7469966,7.4325732,34121,23894,16,,
43.7470999,7.4324107,34121,23894,16,,
43.7474231,7.4322662,34121,23893,16,,
43.7474484,7.4322381,34120,23893,16,,
43.747456,7.432202,34120,23893,16,,
43.7474545,7.432144,34120,23893,16,,
43.7474246,7.4321068,34120,23893,16,,
43.7473587,7.4321088,34120,23893,16,,
43.747278,7.4321254,34120,23894,16,,
43.7472074,7.4321082,34120,23894,16,,
43.7471228,7.4321639,34120,23894,16,,
43.7471029,7.4321312,34120,23894,16,,
43.7471864,7.4320595,34120,23894,16,,
43.7472854,7.4320736,34120,23894,16,,
43.7473991,7.4320571,34120,23893,16,,
43.7474709,7.4320633,34120,23893,16,,
43.7475263,7.4319763,34120,23893,16,,
43.7475487,7.4318583,34120,23893,16,,
43.7467345,7.4328916,34121,23894,16,,
43.7463389,7.4319431,34120,23894,16,,
43.7463057,7.4319174,34120,23894,16,,
43.7462755,7.4319161,34120,23894,16,,
43.7462266,7.4319296,34120,23894,16,,
43.7461974,7.4319445,34120,23894,16,,
43.7327084,7.4187865,34118,23897,16,Rue de la Turbie,
43.7327615,7.4185748,34118,23897,16,Rue de la Turbie,
43.7328141,7.4184691,34118,23897,16,Rue de la Turbie,
43.7328727,7.4184034,34118,23897,16,Rue de la Turbie,
43.7327446,7.4188161,34118,23897,16,,
43.7329732,7.4187187,34118,23897,16,,
43.7323131,7.4203594,34118,23897,16,Rue Terrazzani,
43.73234,7.4203526,34118,23897,16,Rue Terrazzani,
43.7322904,7.420332,34118,23897,16,,
43.7323017,7.4202208,34118,23897,16,,
43.7363642,7.4206536,34118,23896,16,Rue Grimaldi,
43.7358991,7.4200957,34118,23896,16,Rue Grimaldi,
43.7356153,7.4198022,34118,23896,16,Rue Grimaldi,
43.7354786,7.4196581,34118,23896,16,Rue Grimaldi,
43.7365429,7.4209957,34118,23896,16,,
43.7366363,7.4210811,34118,23896,16,,
43.7366715,7.4211699,34118,23896,16,,
43.7366685,7.4212212,34118,23896,16,,
43.7366529,7.4212662,34119,23896,16,,
43.7366258,7.4213023,34119,23896,16,,
43.7365996,7.4213021,34119,23896,16,,
43.7363799,7.4212053,34118,23896,16,,
43.7363753,7.4212224,34118,23896,16,,
43.7366347,7.4208563,34118,23896,16,,
43.7367573,7.4210141,34118,23896,16,,
43.7392963,7.4255313,34119,23896,16,,
43.7393005,7.4255437,34119,23896,16,,
43.7394566,7.4256399,34119,23895,16,,
43.7394819,7.4256373,34119,23895,16,,
43.7395075,7.4256104,34119,23895,16,,
43.7396609,7.4251822,34119,23895,16,,
43.7390229,7.4254091,34119,23896,16,,
43.7389436,7.4253627,34119,23896,16,,
43.7390015,7.4251902,34119,23896,16,,
43.7389981,7.4251393,34119,23896,16,,
43.7389792,7.4251224,34119,23896,16,,
43.7389539,7.4251211,34119,23896,16,,
43.7388937,7.4251801,34119,23896,16,,
43.7388674,7.4251894,34119,23896,16,,
43.7388435,7.4251696,34119,23896,16,,
43.7388356,7.4251522,34119,23896,16,,
43.7388432,7.4251305,34119,23896,16,,
43.7388646,7.4251072,34119,23896,16,,
43.7388791,7.4250782,34119,23896,16,,
43.738899,7.4250318,34119,23896,16,,
43.7389175,7.4249267,34119,23896,16,,
43.7389697,7.4247431,34119,23896,16,,
43.7396124,7.4251555,34119,23895,16,,
43.7390741,7.4248013,34119,23896,16,,
43.7371808,7.4255279,34119,23896,16,,
43.7372038,7.4254563,34119,23896,16,,
43.7485042,7.4358329,34121,23893,16,Avenue Princesse Grace,
43.7483137,7.4356089,34121,23893,16,Le Méridien • Valet Parking,
43.7484203,7.4358188,34121,23893,16,Le Méridien • Valet Parking,
43.7417361,7.4305418,34120,23895,16,,
43.7417536,7.4305373,34120,23895,16,,
43.7409022,7.4228228,34119,23895,16,Rue des Lauriers,
43.7409245,7.4230141,34119,23895,16,,
43.7409145,7.4230258,34119,23895,16,,
43.7408914,7.4229821,34119,23895,16,,
43.7409153,7.4230706,34119,23895,16,,
43.7408999,7.4230887,34119,23895,16,,
43.7408752,7.4230738,34119,23895,16,,
43.7408482,7.4230716,34119,23895,16,,
43.7408174,7.4230823,34119,23895,16,,
43.7408074,7.4231079,34119,23895,16,,
43.7408074,7.423142,34119,23895,16,,
43.7408282,7.4231772,34119,23895,16,,
43.7408267,7.4232188,34119,23895,16,,
43.7408043,7.4232231,34119,23895,16,,
43.7407866,7.4232071,34119,23895,16,,
43.740772,7.4231815,34119,23895,16,,
43.7406911,7.4234246,34119,23895,16,,
43.7407979,7.4233775,34119,23895,16,,
43.740805,7.423395,34119,23895,16,,
43.7408157,7.4234084,34119,23895,16,,
43.740829,7.4234165,34119,23895,16,,
43.7408434,7.4234183,34119,23895,16,,
43.7408575,7.4234137,34119,23895,16,,
43.7408698,7.4234031,34119,23895,16,,
43.7408791,7.4233876,34119,23895,16,,
43.7408843,7.4233689,34119,23895,16,,
43.7408849,7.4233488,34119,23895,16,,
43.7408807,7.4233288,34119,23895,16,,
43.7408718,7.4233118,34119,23895,16,,
43.7408594,7.4232998,34119,23895,16,,
43.7408449,7.4232941,34119,23895,16,,
43.7408298,7.4232955,34119,23895,16,,
43.7408159,7.4233037,34119,23895,16,,
43.7408047,7.4233178,34119,23895,16,,
43.7407975,7.4233362,34119,23895,16,,
43.7407952,7.4233569,34119,23895,16,,
43.7394861,7.4217711,34119,23895,16,Rue Bel Respiro,
43.7395736,7.4220539,34119,23895,16,Rue Bel Respiro,
43.739605,7.4221554,34119,23895,16,Rue Bel Respiro,
43.7391071,7.4202279,34118,23896,16,,
43.739213,7.420154,34118,23896,16,,
43.7389782,7.4203331,34118,23896,16,,
43.7388385,7.4204215,34118,23896,16,,
43.7333969,7.4172671,34118,23897,16,,
43.7334163,7.4172893,34118,23897,16,,
43.7334451,7.4172923,34118,23897,16,,
43.7334724,7.4172834,34118,23897,16,,
43.7334874,7.41735,34118,23897,16,,
43.7335135,7.4173722,34118,23897,16,,
43.7335216,7.4174106,34118,23897,16,,
43.7335877,7.4174165,34118,23897,16,,
43.7336747,7.4174128,34118,23897,16,,
43.7337446,7.4173771,34118,23897,16,,
43.7338139,7.4173347,34118,23897,16,,
43.7334577,7.4172583,34118,23897,16,,
43.7334536,7.4172325,34118,23897,16,,
43.7335247,7.4171257,34118,23897,16,Avenue Crovetto-Frères,
43.730763,7.4263061,34119,23898,16,,
43.7307074,7.4263946,34119,23898,16,,
43.7306959,7.4264441,34119,23898,16,,
43.7307054,7.4264928,34119,23898,16,,
43.7307508,7.4265644,34119,23898,16,,
